type	latitude	longitude	name	desc
T	18.0144060	-67.1868717
T	18.0148550	-67.1868288
T	18.0153447	-67.1867859
T	18.0158344	-67.1866142
T	18.0163650	-67.1865284
T	18.0168547	-67.1864426
T	18.0173852	-67.1863138
T	18.0179566	-67.1863138
T	18.0185279	-67.1861851
T	18.0192217	-67.1861851
T	18.0197523	-67.1862280
T	18.0202828	-67.1862709
T	18.0209358	-67.1862709
T	18.0213030	-67.1862709
T	18.0219152	-67.1863567
T	18.0224049	-67.1864426
T	18.0228130	-67.1864855
T	18.0232211	-67.1866571
T	18.0236292	-67.1869146
T	18.0239965	-67.1870863
T	18.0243230	-67.1872580
T	18.0243230	-67.1876580
T	18.0239965	-67.1874863
T	18.0236292	-67.1873146
T	18.0232211	-67.1870571
T	18.0228130	-67.1868855
T	18.0224049	-67.1868426
T	18.0219152	-67.1867567
T	18.0213030	-67.1866709
T	18.0209358	-67.1866709
T	18.0202828	-67.1866709
T	18.0197523	-67.1866280
T	18.0192217	-67.1865851
T	18.0185279	-67.1865851
T	18.0179566	-67.1867138
T	18.0173852	-67.1867138
T	18.0168547	-67.1868426
T	18.0163650	-67.1869284
T	18.0158344	-67.1870142
T	18.0153447	-67.1871859
T	18.0148550	-67.1872288
T	18.0144060	-67.1872717
T	18.0139979	-67.1874434
T	18.0134265	-67.1877438
T	18.0130184	-67.1878725
T	18.0126511	-67.1882159
T	18.0122430	-67.1885163
T	18.0117124	-67.1889454
T	18.0114676	-67.1892029
T	18.0114676	-67.1896029
T	18.0117124	-67.1893454
T	18.0122430	-67.1889163
T	18.0126511	-67.1886159
T	18.0130184	-67.1882725
T	18.0134265	-67.1881438
T	18.0139979	-67.1878434
T	18.0144060	-67.1876717
T	18.0148550	-67.1876288
T	18.0153447	-67.1875859
T	18.0158344	-67.1874142
T	18.0163650	-67.1873284
T	18.0168547	-67.1872426
T	18.0173852	-67.1871138
T	18.0179566	-67.1871138
T	18.0185279	-67.1869851
T	18.0192217	-67.1869851
T	18.0197523	-67.1870280
T	18.0202828	-67.1870709
T	18.0209358	-67.1870709
T	18.0213030	-67.1870709
T	18.0219152	-67.1871567
T	18.0224049	-67.1872426
T	18.0228130	-67.1872855
T	18.0232211	-67.1874571
T	18.0236292	-67.1877146
T	18.0239965	-67.1878863
T	18.0243230	-67.1880580
T	18.0243230	-67.1884580
T	18.0239965	-67.1882863
T	18.0236292	-67.1881146
T	18.0232211	-67.1878571
T	18.0228130	-67.1876855
T	18.0224049	-67.1876426
T	18.0219152	-67.1875567
T	18.0213030	-67.1874709
T	18.0209358	-67.1874709
T	18.0202828	-67.1874709
T	18.0197523	-67.1874280
T	18.0192217	-67.1873851
T	18.0185279	-67.1873851
T	18.0179566	-67.1875138
T	18.0173852	-67.1875138
T	18.0168547	-67.1876426
T	18.0163650	-67.1877284
T	18.0158344	-67.1878142
T	18.0153447	-67.1879859
T	18.0148550	-67.1880288
T	18.0144060	-67.1880717
T	18.0139979	-67.1882434
T	18.0134265	-67.1885438
T	18.0130184	-67.1886725
T	18.0126511	-67.1890159
T	18.0122430	-67.1893163
T	18.0117124	-67.1897454
T	18.0114676	-67.1900029
T	18.0114676	-67.1904029
T	18.0117124	-67.1901454
T	18.0122430	-67.1897163
T	18.0126511	-67.1894159
T	18.0130184	-67.1890725
T	18.0134265	-67.1889438
T	18.0139979	-67.1886434
T	18.0144060	-67.1884717
T	18.0148550	-67.1884288
T	18.0153447	-67.1883859
T	18.0158344	-67.1882142
T	18.0163650	-67.1881284
T	18.0168547	-67.1880426
T	18.0173852	-67.1879138
T	18.0179566	-67.1879138
T	18.0185279	-67.1877851
T	18.0192217	-67.1877851
T	18.0197523	-67.1878280
T	18.0202828	-67.1878709
T	18.0209358	-67.1878709
T	18.0213030	-67.1878709
T	18.0219152	-67.1879567
T	18.0224049	-67.1880426
T	18.0228130	-67.1880855
T	18.0232211	-67.1882571
T	18.0236292	-67.1885146
T	18.0239965	-67.1886863
T	18.0243230	-67.1888580
T	18.0243230	-67.1892580
T	18.0239965	-67.1890863
T	18.0236292	-67.1889146
T	18.0232211	-67.1886571
T	18.0228130	-67.1884855
T	18.0224049	-67.1884426
T	18.0219152	-67.1883567
T	18.0213030	-67.1882709
T	18.0209358	-67.1882709
T	18.0202828	-67.1882709
T	18.0197523	-67.1882280
T	18.0192217	-67.1881851
T	18.0185279	-67.1881851
T	18.0179566	-67.1883138
T	18.0173852	-67.1883138
T	18.0168547	-67.1884426
T	18.0163650	-67.1885284
T	18.0158344	-67.1886142
T	18.0153447	-67.1887859
T	18.0148550	-67.1888288
T	18.0144060	-67.1888717
T	18.0139979	-67.1890434
T	18.0134265	-67.1893438
T	18.0130184	-67.1894725
T	18.0126511	-67.1898159
T	18.0122430	-67.1901163
T	18.0117124	-67.1905454
T	18.0114676	-67.1908029
T	18.0114676	-67.1912029
T	18.0117124	-67.1909454
T	18.0122430	-67.1905163
T	18.0126511	-67.1902159
T	18.0130184	-67.1898725
T	18.0134265	-67.1897438
T	18.0139979	-67.1894434
T	18.0144060	-67.1892717
T	18.0148550	-67.1892288
T	18.0153447	-67.1891859
T	18.0158344	-67.1890142
T	18.0163650	-67.1889284
T	18.0168547	-67.1888426
T	18.0173852	-67.1887138
T	18.0179566	-67.1887138
T	18.0185279	-67.1885851
T	18.0192217	-67.1885851
T	18.0197523	-67.1886280
T	18.0202828	-67.1886709
T	18.0209358	-67.1886709
T	18.0213030	-67.1886709
T	18.0219152	-67.1887567
T	18.0224049	-67.1888426
T	18.0228130	-67.1888855
T	18.0232211	-67.1890571
T	18.0236292	-67.1893146
T	18.0239965	-67.1894863
T	18.0243230	-67.1896580
T	18.0243230	-67.1900580
T	18.0239965	-67.1898863
T	18.0236292	-67.1897146
T	18.0232211	-67.1894571
T	18.0228130	-67.1892855
T	18.0224049	-67.1892426
T	18.0219152	-67.1891567
T	18.0213030	-67.1890709
T	18.0209358	-67.1890709
T	18.0202828	-67.1890709
T	18.0197523	-67.1890280
T	18.0192217	-67.1889851
T	18.0185279	-67.1889851
T	18.0179566	-67.1891138
T	18.0173852	-67.1891138
T	18.0168547	-67.1892426
T	18.0163650	-67.1893284
T	18.0158344	-67.1894142
T	18.0153447	-67.1895859
T	18.0148550	-67.1896288
T	18.0144060	-67.1896717
T	18.0139979	-67.1898434
T	18.0134265	-67.1901438
T	18.0130184	-67.1902725
T	18.0126511	-67.1906159
T	18.0122430	-67.1909163
T	18.0117124	-67.1913454
T	18.0114676	-67.1916029
T	18.0114676	-67.1920029
T	18.0117124	-67.1917454
T	18.0122430	-67.1913163
T	18.0126511	-67.1910159
T	18.0130184	-67.1906725
T	18.0134265	-67.1905438
T	18.0139979	-67.1902434
T	18.0144060	-67.1900717
T	18.0148550	-67.1900288
T	18.0153447	-67.1899859
T	18.0158344	-67.1898142
T	18.0163650	-67.1897284
T	18.0168547	-67.1896426
T	18.0173852	-67.1895138
T	18.0179566	-67.1895138
T	18.0185279	-67.1893851
T	18.0192217	-67.1893851
T	18.0197523	-67.1894280
T	18.0202828	-67.1894709
T	18.0209358	-67.1894709
T	18.0213030	-67.1894709
T	18.0219152	-67.1895567
T	18.0224049	-67.1896426
T	18.0228130	-67.1896855
T	18.0232211	-67.1898571
T	18.0236292	-67.1901146
T	18.0239965	-67.1902863
T	18.0243230	-67.1904580
T	18.0243230	-67.1908580
T	18.0239965	-67.1906863
T	18.0236292	-67.1905146
T	18.0232211	-67.1902571
T	18.0228130	-67.1900855
T	18.0224049	-67.1900426
T	18.0219152	-67.1899567
T	18.0213030	-67.1898709
T	18.0209358	-67.1898709
T	18.0202828	-67.1898709
T	18.0197523	-67.1898280
T	18.0192217	-67.1897851
T	18.0185279	-67.1897851
T	18.0179566	-67.1899138
T	18.0173852	-67.1899138
T	18.0168547	-67.1900426
T	18.0163650	-67.1901284
T	18.0158344	-67.1902142
T	18.0153447	-67.1903859
T	18.0148550	-67.1904288
T	18.0144060	-67.1904717
T	18.0139979	-67.1906434
T	18.0134265	-67.1909438
T	18.0130184	-67.1910725
T	18.0126511	-67.1914159
T	18.0122430	-67.1917163
T	18.0117124	-67.1921454
T	18.0114676	-67.1924029
T	18.0114676	-67.1928029
T	18.0117124	-67.1925454
T	18.0122430	-67.1921163
T	18.0126511	-67.1918159
T	18.0130184	-67.1914725
T	18.0134265	-67.1913438
T	18.0139979	-67.1910434
T	18.0144060	-67.1908717
T	18.0148550	-67.1908288
T	18.0153447	-67.1907859
T	18.0158344	-67.1906142
T	18.0163650	-67.1905284
T	18.0168547	-67.1904426
T	18.0173852	-67.1903138
T	18.0179566	-67.1903138
T	18.0185279	-67.1901851
T	18.0192217	-67.1901851
T	18.0197523	-67.1902280
T	18.0202828	-67.1902709
T	18.0209358	-67.1902709
T	18.0213030	-67.1902709
T	18.0219152	-67.1903567
T	18.0224049	-67.1904426
T	18.0228130	-67.1904855
T	18.0232211	-67.1906571
T	18.0236292	-67.1909146
T	18.0239965	-67.1910863
T	18.0243230	-67.1912580
T	18.0243230	-67.1916580
T	18.0239965	-67.1914863
T	18.0236292	-67.1913146
T	18.0232211	-67.1910571
T	18.0228130	-67.1908855
T	18.0224049	-67.1908426
T	18.0219152	-67.1907567
T	18.0213030	-67.1906709
T	18.0209358	-67.1906709
T	18.0202828	-67.1906709
T	18.0197523	-67.1906280
T	18.0192217	-67.1905851
T	18.0185279	-67.1905851
T	18.0179566	-67.1907138
T	18.0173852	-67.1907138
T	18.0168547	-67.1908426
T	18.0163650	-67.1909284
T	18.0158344	-67.1910142
T	18.0153447	-67.1911859
T	18.0148550	-67.1912288
T	18.0144060	-67.1912717
T	18.0139979	-67.1914434
T	18.0134265	-67.1917438
T	18.0130184	-67.1918725
T	18.0126511	-67.1922159
T	18.0122430	-67.1925163
T	18.0117124	-67.1929454
T	18.0114676	-67.1932029
T	18.0114676	-67.1936029
T	18.0117124	-67.1933454
T	18.0122430	-67.1929163
T	18.0126511	-67.1926159
T	18.0130184	-67.1922725
T	18.0134265	-67.1921438
T	18.0139979	-67.1918434
T	18.0144060	-67.1916717
T	18.0148550	-67.1916288
T	18.0153447	-67.1915859
T	18.0158344	-67.1914142
T	18.0163650	-67.1913284
T	18.0168547	-67.1912426
T	18.0173852	-67.1911138
T	18.0179566	-67.1911138
T	18.0185279	-67.1909851
T	18.0192217	-67.1909851
T	18.0197523	-67.1910280
T	18.0202828	-67.1910709
T	18.0209358	-67.1910709
T	18.0213030	-67.1910709
T	18.0219152	-67.1911567
T	18.0224049	-67.1912426
T	18.0228130	-67.1912855
T	18.0232211	-67.1914571
T	18.0236292	-67.1917146
T	18.0239965	-67.1918863
T	18.0243230	-67.1920580
T	18.0243230	-67.1924580
T	18.0239965	-67.1922863
T	18.0236292	-67.1921146
T	18.0232211	-67.1918571
T	18.0228130	-67.1916855
T	18.0224049	-67.1916426
T	18.0219152	-67.1915567
T	18.0213030	-67.1914709
T	18.0209358	-67.1914709
T	18.0202828	-67.1914709
T	18.0197523	-67.1914280
T	18.0192217	-67.1913851
T	18.0185279	-67.1913851
T	18.0179566	-67.1915138
T	18.0173852	-67.1915138
T	18.0168547	-67.1916426
T	18.0163650	-67.1917284
T	18.0158344	-67.1918142
T	18.0153447	-67.1919859
T	18.0148550	-67.1920288
T	18.0144060	-67.1920717
T	18.0139979	-67.1922434
T	18.0134265	-67.1925438
T	18.0130184	-67.1926725
T	18.0126511	-67.1930159
T	18.0122430	-67.1933163
T	18.0117124	-67.1937454
T	18.0114676	-67.1940029
T	18.0114676	-67.1944029
T	18.0117124	-67.1941454
T	18.0122430	-67.1937163
T	18.0126511	-67.1934159
T	18.0130184	-67.1930725
T	18.0134265	-67.1929438
T	18.0139979	-67.1926434
T	18.0144060	-67.1924717
T	18.0148550	-67.1924288
T	18.0153447	-67.1923859
T	18.0158344	-67.1922142
T	18.0163650	-67.1921284
T	18.0168547	-67.1920426
T	18.0173852	-67.1919138
T	18.0179566	-67.1919138
T	18.0185279	-67.1917851
T	18.0192217	-67.1917851
T	18.0197523	-67.1918280
T	18.0202828	-67.1918709
T	18.0209358	-67.1918709
T	18.0213030	-67.1918709
T	18.0219152	-67.1919567
T	18.0224049	-67.1920426
T	18.0228130	-67.1920855
T	18.0232211	-67.1922571
T	18.0236292	-67.1925146
T	18.0239965	-67.1926863
T	18.0243230	-67.1928580
T	18.0243230	-67.1932580
T	18.0239965	-67.1930863
T	18.0236292	-67.1929146
T	18.0232211	-67.1926571
T	18.0228130	-67.1924855
T	18.0224049	-67.1924426
T	18.0219152	-67.1923567
T	18.0213030	-67.1922709
T	18.0209358	-67.1922709
T	18.0202828	-67.1922709
T	18.0197523	-67.1922280
T	18.0192217	-67.1921851
T	18.0185279	-67.1921851
T	18.0179566	-67.1923138
T	18.0173852	-67.1923138
T	18.0168547	-67.1924426
T	18.0163650	-67.1925284
T	18.0158344	-67.1926142
T	18.0153447	-67.1927859
T	18.0148550	-67.1928288
T	18.0144060	-67.1928717
T	18.0139979	-67.1930434
T	18.0134265	-67.1933438
T	18.0130184	-67.1934725
T	18.0126511	-67.1938159
T	18.0122430	-67.1941163
T	18.0117124	-67.1945454
T	18.0114676	-67.1948029
T	18.0114676	-67.1952029
T	18.0117124	-67.1949454
T	18.0122430	-67.1945163
T	18.0126511	-67.1942159
T	18.0130184	-67.1938725
T	18.0134265	-67.1937438
T	18.0139979	-67.1934434
T	18.0144060	-67.1932717
T	18.0148550	-67.1932288
T	18.0153447	-67.1931859
T	18.0158344	-67.1930142
T	18.0163650	-67.1929284
T	18.0168547	-67.1928426
T	18.0173852	-67.1927138
T	18.0179566	-67.1927138
T	18.0185279	-67.1925851
T	18.0192217	-67.1925851
T	18.0197523	-67.1926280
T	18.0202828	-67.1926709
T	18.0209358	-67.1926709
T	18.0213030	-67.1926709
T	18.0219152	-67.1927567
T	18.0224049	-67.1928426
T	18.0228130	-67.1928855
T	18.0232211	-67.1930571
T	18.0236292	-67.1933146
T	18.0239965	-67.1934863
T	18.0243230	-67.1936580
T	18.0243230	-67.1940580
T	18.0239965	-67.1938863
T	18.0236292	-67.1937146
T	18.0232211	-67.1934571
T	18.0228130	-67.1932855
T	18.0224049	-67.1932426
T	18.0219152	-67.1931567
T	18.0213030	-67.1930709
T	18.0209358	-67.1930709
T	18.0202828	-67.1930709
T	18.0197523	-67.1930280
T	18.0192217	-67.1929851
T	18.0185279	-67.1929851
T	18.0179566	-67.1931138
T	18.0173852	-67.1931138
T	18.0168547	-67.1932426
T	18.0163650	-67.1933284
T	18.0158344	-67.1934142
T	18.0153447	-67.1935859
T	18.0148550	-67.1936288
T	18.0144060	-67.1936717
T	18.0139979	-67.1938434
T	18.0134265	-67.1941438
T	18.0130184	-67.1942725
T	18.0126511	-67.1946159
T	18.0122430	-67.1949163
T	18.0117124	-67.1953454
T	18.0114676	-67.1956029
T	18.0114676	-67.1960029
T	18.0117124	-67.1957454
T	18.0122430	-67.1953163
T	18.0126511	-67.1950159
T	18.0130184	-67.1946725
T	18.0134265	-67.1945438
T	18.0139979	-67.1942434
T	18.0144060	-67.1940717
T	18.0148550	-67.1940288
T	18.0153447	-67.1939859
T	18.0158344	-67.1938142
T	18.0163650	-67.1937284
T	18.0168547	-67.1936426
T	18.0173852	-67.1935138
T	18.0179566	-67.1935138
T	18.0185279	-67.1933851
T	18.0192217	-67.1933851
T	18.0197523	-67.1934280
T	18.0202828	-67.1934709
T	18.0209358	-67.1934709
T	18.0213030	-67.1934709
T	18.0219152	-67.1935567
T	18.0224049	-67.1936426
T	18.0228130	-67.1936855
T	18.0232211	-67.1938571
T	18.0236292	-67.1941146
T	18.0239965	-67.1942863
T	18.0243230	-67.1944580
T	18.0243230	-67.1948580
T	18.0239965	-67.1946863
T	18.0236292	-67.1945146
T	18.0232211	-67.1942571
T	18.0228130	-67.1940855
T	18.0224049	-67.1940426
T	18.0219152	-67.1939567
T	18.0213030	-67.1938709
T	18.0209358	-67.1938709
T	18.0202828	-67.1938709
T	18.0197523	-67.1938280
T	18.0192217	-67.1937851
T	18.0185279	-67.1937851
T	18.0179566	-67.1939138
T	18.0173852	-67.1939138
T	18.0168547	-67.1940426
T	18.0163650	-67.1941284
T	18.0158344	-67.1942142
T	18.0153447	-67.1943859
T	18.0148550	-67.1944288
T	18.0144060	-67.1944717
T	18.0139979	-67.1946434
T	18.0134265	-67.1949438
T	18.0130184	-67.1950725
T	18.0126511	-67.1954159
T	18.0122430	-67.1957163
T	18.0117124	-67.1961454
T	18.0114676	-67.1964029
T	18.0114676	-67.1968029
T	18.0117124	-67.1965454
T	18.0122430	-67.1961163
T	18.0126511	-67.1958159
T	18.0130184	-67.1954725
T	18.0134265	-67.1953438
T	18.0139979	-67.1950434
T	18.0144060	-67.1948717
T	18.0148550	-67.1948288
T	18.0153447	-67.1947859
T	18.0158344	-67.1946142
T	18.0163650	-67.1945284
T	18.0168547	-67.1944426
T	18.0173852	-67.1943138
T	18.0179566	-67.1943138
T	18.0185279	-67.1941851
T	18.0192217	-67.1941851
T	18.0197523	-67.1942280
T	18.0202828	-67.1942709
T	18.0209358	-67.1942709
T	18.0213030	-67.1942709
T	18.0219152	-67.1943567
T	18.0224049	-67.1944426
T	18.0228130	-67.1944855
T	18.0232211	-67.1946571
T	18.0236292	-67.1949146
T	18.0239965	-67.1950863
T	18.0243230	-67.1952580
T	18.0243230	-67.1956580
T	18.0239965	-67.1954863
T	18.0236292	-67.1953146
T	18.0232211	-67.1950571
T	18.0228130	-67.1948855
T	18.0224049	-67.1948426
T	18.0219152	-67.1947567
T	18.0213030	-67.1946709
T	18.0209358	-67.1946709
T	18.0202828	-67.1946709
T	18.0197523	-67.1946280
T	18.0192217	-67.1945851
T	18.0185279	-67.1945851
T	18.0179566	-67.1947138
T	18.0173852	-67.1947138
T	18.0168547	-67.1948426
T	18.0163650	-67.1949284
T	18.0158344	-67.1950142
T	18.0153447	-67.1951859
T	18.0148550	-67.1952288
T	18.0144060	-67.1952717
T	18.0139979	-67.1954434
T	18.0134265	-67.1957438
T	18.0130184	-67.1958725
T	18.0126511	-67.1962159
T	18.0122430	-67.1965163
T	18.0117124	-67.1969454
T	18.0114676	-67.1972029
T	18.0114676	-67.1976029
T	18.0117124	-67.1973454
T	18.0122430	-67.1969163
T	18.0126511	-67.1966159
T	18.0130184	-67.1962725
T	18.0134265	-67.1961438
T	18.0139979	-67.1958434
T	18.0144060	-67.1956717
T	18.0148550	-67.1956288
T	18.0153447	-67.1955859
T	18.0158344	-67.1954142
T	18.0163650	-67.1953284
T	18.0168547	-67.1952426
T	18.0173852	-67.1951138
T	18.0179566	-67.1951138
T	18.0185279	-67.1949851
T	18.0192217	-67.1949851
T	18.0197523	-67.1950280
T	18.0202828	-67.1950709
T	18.0209358	-67.1950709
T	18.0213030	-67.1950709
T	18.0219152	-67.1951567
T	18.0224049	-67.1952426
T	18.0228130	-67.1952855
T	18.0232211	-67.1954571
T	18.0236292	-67.1957146
T	18.0239965	-67.1958863
T	18.0243230	-67.1960580
T	18.0243230	-67.1964580
T	18.0239965	-67.1962863
T	18.0236292	-67.1961146
T	18.0232211	-67.1958571
T	18.0228130	-67.1956855
T	18.0224049	-67.1956426
T	18.0219152	-67.1955567
T	18.0213030	-67.1954709
T	18.0209358	-67.1954709
T	18.0202828	-67.1954709
T	18.0197523	-67.1954280
T	18.0192217	-67.1953851
T	18.0185279	-67.1953851
T	18.0179566	-67.1955138
T	18.0173852	-67.1955138
T	18.0168547	-67.1956426
T	18.0163650	-67.1957284
T	18.0158344	-67.1958142
T	18.0153447	-67.1959859
T	18.0148550	-67.1960288
T	18.0144060	-67.1960717
T	18.0139979	-67.1962434
T	18.0134265	-67.1965438
T	18.0130184	-67.1966725
T	18.0126511	-67.1970159
T	18.0122430	-67.1973163
T	18.0117124	-67.1977454
T	18.0114676	-67.1980029
T	18.0114676	-67.1984029
T	18.0117124	-67.1981454
T	18.0122430	-67.1977163
T	18.0126511	-67.1974159
T	18.0130184	-67.1970725
T	18.0134265	-67.1969438
T	18.0139979	-67.1966434
T	18.0144060	-67.1964717
T	18.0148550	-67.1964288
T	18.0153447	-67.1963859
T	18.0158344	-67.1962142
T	18.0163650	-67.1961284
T	18.0168547	-67.1960426
T	18.0173852	-67.1959138
T	18.0179566	-67.1959138
T	18.0185279	-67.1957851
T	18.0192217	-67.1957851
T	18.0197523	-67.1958280
T	18.0202828	-67.1958709
T	18.0209358	-67.1958709
T	18.0213030	-67.1958709
T	18.0219152	-67.1959567
T	18.0224049	-67.1960426
T	18.0228130	-67.1960855
T	18.0232211	-67.1962571
T	18.0236292	-67.1965146
T	18.0239965	-67.1966863
T	18.0243230	-67.1968580
T	18.0243230	-67.1972580
T	18.0239965	-67.1970863
T	18.0236292	-67.1969146
T	18.0232211	-67.1966571
T	18.0228130	-67.1964855
T	18.0224049	-67.1964426
T	18.0219152	-67.1963567
T	18.0213030	-67.1962709
T	18.0209358	-67.1962709
T	18.0202828	-67.1962709
T	18.0197523	-67.1962280
T	18.0192217	-67.1961851
T	18.0185279	-67.1961851
T	18.0179566	-67.1963138
T	18.0173852	-67.1963138
T	18.0168547	-67.1964426
T	18.0163650	-67.1965284
T	18.0158344	-67.1966142
T	18.0153447	-67.1967859
T	18.0148550	-67.1968288
T	18.0144060	-67.1968717
T	18.0139979	-67.1970434
T	18.0134265	-67.1973438
T	18.0130184	-67.1974725
T	18.0126511	-67.1978159
T	18.0122430	-67.1981163
T	18.0117124	-67.1985454
T	18.0114676	-67.1988029
T	18.0114676	-67.1992029
T	18.0117124	-67.1989454
T	18.0122430	-67.1985163
T	18.0126511	-67.1982159
T	18.0130184	-67.1978725
T	18.0134265	-67.1977438
T	18.0139979	-67.1974434
T	18.0144060	-67.1972717
T	18.0148550	-67.1972288
T	18.0153447	-67.1971859
T	18.0158344	-67.1970142
T	18.0163650	-67.1969284
T	18.0168547	-67.1968426
T	18.0173852	-67.1967138
T	18.0179566	-67.1967138
T	18.0185279	-67.1965851
T	18.0192217	-67.1965851
T	18.0197523	-67.1966280
T	18.0202828	-67.1966709
T	18.0209358	-67.1966709
T	18.0213030	-67.1966709
T	18.0219152	-67.1967567
T	18.0224049	-67.1968426
T	18.0228130	-67.1968855
T	18.0232211	-67.1970571
T	18.0236292	-67.1973146
T	18.0239965	-67.1974863
T	18.0243230	-67.1976580
T	18.0243230	-67.1980580
T	18.0239965	-67.1978863
T	18.0236292	-67.1977146
T	18.0232211	-67.1974571
T	18.0228130	-67.1972855
T	18.0224049	-67.1972426
T	18.0219152	-67.1971567
T	18.0213030	-67.1970709
T	18.0209358	-67.1970709
T	18.0202828	-67.1970709
T	18.0197523	-67.1970280
T	18.0192217	-67.1969851
T	18.0185279	-67.1969851
T	18.0179566	-67.1971138
T	18.0173852	-67.1971138
T	18.0168547	-67.1972426
T	18.0163650	-67.1973284
T	18.0158344	-67.1974142
T	18.0153447	-67.1975859
T	18.0148550	-67.1976288
T	18.0144060	-67.1976717
T	18.0139979	-67.1978434
T	18.0134265	-67.1981438
T	18.0130184	-67.1982725
T	18.0126511	-67.1986159
T	18.0122430	-67.1989163
T	18.0117124	-67.1993454
T	18.0114676	-67.1996029
T	18.0114676	-67.2000029
T	18.0117124	-67.1997454
T	18.0122430	-67.1993163
T	18.0126511	-67.1990159
T	18.0130184	-67.1986725
T	18.0134265	-67.1985438
T	18.0139979	-67.1982434
T	18.0144060	-67.1980717
T	18.0148550	-67.1980288
T	18.0153447	-67.1979859
T	18.0158344	-67.1978142
T	18.0163650	-67.1977284
T	18.0168547	-67.1976426
T	18.0173852	-67.1975138
T	18.0179566	-67.1975138
T	18.0185279	-67.1973851
T	18.0192217	-67.1973851
T	18.0197523	-67.1974280
T	18.0202828	-67.1974709
T	18.0209358	-67.1974709
T	18.0213030	-67.1974709
T	18.0219152	-67.1975567
T	18.0224049	-67.1976426
T	18.0228130	-67.1976855
T	18.0232211	-67.1978571
T	18.0236292	-67.1981146
T	18.0239965	-67.1982863
T	18.0243230	-67.1984580
T	18.0243230	-67.1988580
T	18.0239965	-67.1986863
T	18.0236292	-67.1985146
T	18.0232211	-67.1982571
T	18.0228130	-67.1980855
T	18.0224049	-67.1980426
T	18.0219152	-67.1979567
T	18.0213030	-67.1978709
T	18.0209358	-67.1978709
T	18.0202828	-67.1978709
T	18.0197523	-67.1978280
T	18.0192217	-67.1977851
T	18.0185279	-67.1977851
T	18.0179566	-67.1979138
T	18.0173852	-67.1979138
T	18.0168547	-67.1980426
T	18.0163650	-67.1981284
T	18.0158344	-67.1982142
T	18.0153447	-67.1983859
T	18.0148550	-67.1984288
T	18.0144060	-67.1984717
T	18.0139979	-67.1986434
T	18.0134265	-67.1989438
T	18.0130184	-67.1990725
T	18.0126511	-67.1994159
T	18.0122430	-67.1997163
T	18.0117124	-67.2001454
T	18.0114676	-67.2004029
T	18.0114676	-67.2008029
T	18.0117124	-67.2005454
T	18.0122430	-67.2001163
T	18.0126511	-67.1998159
T	18.0130184	-67.1994725
T	18.0134265	-67.1993438
T	18.0139979	-67.1990434
T	18.0144060	-67.1988717
T	18.0148550	-67.1988288
T	18.0153447	-67.1987859
T	18.0158344	-67.1986142
T	18.0163650	-67.1985284
T	18.0168547	-67.1984426
T	18.0173852	-67.1983138
T	18.0179566	-67.1983138
T	18.0185279	-67.1981851
T	18.0192217	-67.1981851
T	18.0197523	-67.1982280
T	18.0202828	-67.1982709
T	18.0209358	-67.1982709
T	18.0213030	-67.1982709
T	18.0219152	-67.1983567
T	18.0224049	-67.1984426
T	18.0228130	-67.1984855
T	18.0232211	-67.1986571
T	18.0236292	-67.1989146
T	18.0239965	-67.1990863
T	18.0243230	-67.1992580
T	18.0243230	-67.1996580
T	18.0239965	-67.1994863
T	18.0236292	-67.1993146
T	18.0232211	-67.1990571
T	18.0228130	-67.1988855
T	18.0224049	-67.1988426
T	18.0219152	-67.1987567
T	18.0213030	-67.1986709
T	18.0209358	-67.1986709
T	18.0202828	-67.1986709
T	18.0197523	-67.1986280
T	18.0192217	-67.1985851
T	18.0185279	-67.1985851
T	18.0179566	-67.1987138
T	18.0173852	-67.1987138
T	18.0168547	-67.1988426
T	18.0163650	-67.1989284
T	18.0158344	-67.1990142
T	18.0153447	-67.1991859
T	18.0148550	-67.1992288
T	18.0144060	-67.1992717
T	18.0139979	-67.1994434
T	18.0134265	-67.1997438
T	18.0130184	-67.1998725
T	18.0126511	-67.2002159
T	18.0122430	-67.2005163
T	18.0117124	-67.2009454
T	18.0114676	-67.2012029
T	18.0114676	-67.2016029
T	18.0117124	-67.2013454
T	18.0122430	-67.2009163
T	18.0126511	-67.2006159
T	18.0130184	-67.2002725
T	18.0134265	-67.2001438
T	18.0139979	-67.1998434
T	18.0144060	-67.1996717
T	18.0148550	-67.1996288
T	18.0153447	-67.1995859
T	18.0158344	-67.1994142
T	18.0163650	-67.1993284
T	18.0168547	-67.1992426
T	18.0173852	-67.1991138
T	18.0179566	-67.1991138
T	18.0185279	-67.1989851
T	18.0192217	-67.1989851
T	18.0197523	-67.1990280
T	18.0202828	-67.1990709
T	18.0209358	-67.1990709
T	18.0213030	-67.1990709
T	18.0219152	-67.1991567
T	18.0224049	-67.1992426
T	18.0228130	-67.1992855
T	18.0232211	-67.1994571
T	18.0236292	-67.1997146
T	18.0239965	-67.1998863
T	18.0243230	-67.2000580
T	18.0243230	-67.2004580
T	18.0239965	-67.2002863
T	18.0236292	-67.2001146
T	18.0232211	-67.1998571
T	18.0228130	-67.1996855
T	18.0224049	-67.1996426
T	18.0219152	-67.1995567
T	18.0213030	-67.1994709
T	18.0209358	-67.1994709
T	18.0202828	-67.1994709
T	18.0197523	-67.1994280
T	18.0192217	-67.1993851
T	18.0185279	-67.1993851
T	18.0179566	-67.1995138
T	18.0173852	-67.1995138
